date,avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed,crime_count
2006-12-25,36.3,38.7,34.3,5.2,14,704
2006-12-26,34.6,38.1,32.4,9.3,18.1,994
2006-12-27,32.7,38.1,29.7,4.3,8.9,1143
2006-12-28,39.8,46.8,37.8,6.3,12,1118
2006-12-29,41.2,45.5,38.3,1.4,5.1,1083
2006-12-30,43.3,48.4,40.1,1.6,8,1187
2006-12-31,46.4,55.9,41.9,8.7,15,953
2007-01-01,40.7,49.6,34.5,9.7,15,1947
2007-01-02,35.4,41.4,29.1,4.2,12,1029
2007-01-03,38.7,47.1,34.9,9.9,14,1123
2007-01-04,42.6,48.4,39.6,10.9,13,1037
2007-01-05,47.9,51.4,44.1,6.2,14,1319
2007-01-06,41.1,47.8,38.1,5.7,12,1079
2007-01-07,36.8,39.2,32.9,5.5,9.9,1012
2007-01-08,34.1,38.5,27.9,9.6,14,1059
2007-01-09,32.6,36.9,27.9,8.1,13,1126
2007-01-10,25.2,30.6,20.7,7.5,13,1182
2007-01-11,38,43.7,30.7,13.1,15.9,1176
2007-01-12,45.3,49.6,37.2,8.9,14,1278
2007-01-13,33.9,36.9,32,12.7,18.1,1123
2007-01-14,33.6,34.5,32.4,9.7,14,991
2007-01-15,32.7,34.5,29.1,10.2,18.1,948
2007-01-16,21.8,27.7,16.2,7,9.9,1075
2007-01-17,17.4,22.5,13.3,5.6,11.1,1017
2007-01-18,26.6,30.9,21.4,8.1,12,1121
2007-01-19,26.9,31.3,21.9,8.7,13,1176
2007-01-20,21.8,26.6,15.4,4.7,11.1,1119
2007-01-21,27.7,29.7,26.1,6.9,12,891
2007-01-22,30.8,32.2,29.5,3.8,8,1054
2007-01-23,27.2,28.8,25.5,8.4,14,1011
2007-01-24,25.9,27.7,24.8,4.8,8,1055
2007-01-25,22.8,26.2,18,6.5,11.1,1114
2007-01-26,27.6,43.5,20.7,9.1,15.9,1167
2007-01-27,33.9,42.3,28.6,7.6,13,1095
2007-01-28,17.5,27.9,8.4,9.5,13,865
2007-01-29,17.4,25.7,11.8,7.7,13,961
2007-01-30,17.3,25.7,10.8,8.3,13,1010
2007-01-31,11.5,20.3,4.6,7.9,15,940
2007-02-01,22.4,27,20.1,8.7,12,1178
2007-02-02,13.6,23.9,9.1,7.9,13,1054
2007-02-03,8.5,12.2,2.7,11.3,19,880
2007-02-04,-1.3,3.4,-4.7,8.9,13,754
2007-02-05,-1.9,6.8,-8.1,7.4,9.9,836
2007-02-06,2.1,8.2,-1.1,3.8,7,849
2007-02-07,8.2,13.5,2.3,5.4,8,968
2007-02-08,5.4,14.2,-0.4,6.9,9.9,941
2007-02-09,10.6,19.2,6.3,6.1,12,1022
2007-02-10,9.3,16.2,2.1,6.1,8,942
2007-02-11,13.8,26.4,6.4,6.9,9.9,849
2007-02-12,28.1,30.6,25.7,5.6,15,899
2007-02-13,24.6,30.4,19.9,19.9,29.9,774
2007-02-14,19.6,20.5,16.9,15.1,22.9,827
2007-02-15,12.8,20.5,6.1,7.1,12,945
2007-02-16,6.7,12.9,-1.3,7.6,15.9,1004
2007-02-17,20.9,26.6,12,7.1,11.1,909
2007-02-18,20.8,25.5,16.7,6.2,9.9,814
2007-02-19,26.4,42.1,15.4,9.6,16.9,963
2007-02-20,38.1,46.4,34.3,4.6,13,1166
2007-02-21,34.5,46.8,25.7,4.2,11.1,1165
2007-02-22,38,41.9,34.3,9.5,15,1100
2007-02-23,30.1,35.1,26.6,8.6,14,1300
2007-02-24,28.5,31.6,25.9,12.8,15,990
2007-02-25,35.1,40.5,29.8,9.9,15,860
2007-02-26,31.5,32.7,30.4,8.3,11.1,955
2007-02-27,31.1,33.3,29.7,5.1,8,1092
2007-02-28,32.7,35.2,30.4,8.6,27.2,1102
2007-03-01,36.2,44.1,34,18.6,29.1,1228
2007-03-02,32.9,46.2,28.6,27.3,36.9,1190
2007-03-03,26.4,30.2,22.6,20.1,35,1137
2007-03-04,24.3,32.7,17.2,15.4,23.3,1000
2007-03-05,29.8,32.9,26.4,17.9,33,960
2007-03-06,19.9,24.1,14.9,18.6,27.2,969
2007-03-07,26.4,27.3,24.4,7.8,13.6,1093
2007-03-08,27.2,32.7,22.6,3.1,9.9,1128
2007-03-09,40.4,56.7,31.8,6,11.1,1250
2007-03-10,45.8,54.3,35.1,5.6,9.9,1227
2007-03-11,41.9,53.2,33.6,3,8,1093
2007-03-12,49.1,64.8,41.4,6.5,15,1271
2007-03-13,59.2,73.6,49.6,7.6,14,1283
2007-03-14,56.5,70.7,39.6,10,15.9,1163
2007-03-15,35.1,38.7,32.5,11.7,15.9,1181
2007-03-16,,,,,,1267
2007-03-17,30.6,33.3,27.5,9.8,14,1106
2007-03-18,33,44.1,26.4,3.6,8.9,1087
2007-03-19,46.3,61.5,36.5,9.6,14,1136
2007-03-20,37.9,58.5,31.6,10.3,15.9,1195
2007-03-21,47.6,72,35.1,9.8,16.9,1149
2007-03-22,59.3,69.6,44.8,10.7,18.1,1232
2007-03-23,43.8,46.4,40.6,5.2,8,1273
2007-03-24,51,59.5,41.9,4.2,6,1209
2007-03-25,58.4,76.6,43.9,6.6,18.1,1211
2007-03-26,70.7,77.4,64.9,9.8,15.9,1230
2007-03-27,62,73.9,40.8,8.1,16.9,1214
2007-03-28,42.3,45.7,38.7,9.2,14,1175
2007-03-29,45.1,47.7,43.3,6.7,8.9,1245
2007-03-30,46.8,54,42.6,6.1,12,1241
2007-03-31,48.4,54.1,43.9,6.5,8.9,1205
2007-04-01,57.8,60.6,52.9,14.1,16.9,1266
2007-04-02,49.6,63.1,45.5,8.2,13,1190
2007-04-03,58.6,69.3,45.3,6.8,12,1188
2007-04-04,36.4,62.4,28.8,12.4,15.9,1050
2007-04-05,31.7,38.7,27.5,9.7,12,1058
2007-04-06,31.4,37.4,25.7,7.2,12,1097
2007-04-07,27.6,32.9,22.6,8.3,12,1025
2007-04-08,31,33.6,28.9,5.9,9.9,982
2007-04-09,37.1,41.5,34,5,7,1133
2007-04-10,38.1,46.2,31.6,6.9,15.9,1186
2007-04-11,38.6,46,33.4,15.3,22,1073
2007-04-12,37.6,40.6,34.5,7.6,13,1166
2007-04-13,39.6,48.9,32.4,6.6,8.9,1323
2007-04-14,42.4,44.2,39.9,6.8,13,1243
2007-04-15,40.9,46.9,37.4,7.5,11.1,1228
2007-04-16,42.9,47.7,39,8.5,14,1206
2007-04-17,47.7,68.2,41.9,5,16.9,1294
2007-04-18,41.2,43.3,39.4,13.8,16.9,1169
2007-04-19,42.5,47.7,39.9,10.1,13,1196
2007-04-20,45.4,53.4,40.3,5.2,9.9,1402
2007-04-21,56.3,75.2,43.9,5,9.9,1279
2007-04-22,69.3,81.7,58.8,9.4,21,1273
2007-04-23,68.7,78.1,49.5,13.7,18.1,1293
2007-04-24,51.2,56.3,46,4.7,11.1,1178
2007-04-25,46.3,48.9,44.2,14.5,21,1074
2007-04-26,48.7,57.7,44.8,7.6,13,1039
2007-04-27,47.2,52.2,44.8,5.8,9.9,1289
2007-04-28,54.4,72.1,44.4,4.9,11.1,1318
2007-04-29,65.5,81.3,49.6,6.4,12,1174
2007-04-30,59.4,81.1,48.6,8.7,13,1239
2007-05-01,58.8,83.3,48.4,8.3,14,1414
2007-05-02,48.1,52.2,44.6,9.5,27.2,1280
2007-05-03,48.9,54,41.2,15.3,25.3,1277
2007-05-04,53.1,57.9,48.6,7.3,11.1,1355
2007-05-05,54.8,63,51.1,6.7,11.1,1239
2007-05-06,55.9,61.9,51.1,9.2,15,1142
2007-05-07,62.6,82.6,51.4,8.9,15,1306
2007-05-08,70,82,64.4,5.5,8.9,1286
2007-05-09,61.9,66.6,55.8,3.9,7,1353
2007-05-10,61.8,69.8,54.1,2.8,7,1332
2007-05-11,59.8,68.4,50.4,9.2,21,1322
2007-05-12,49.5,54,46,14.9,19,1212
2007-05-13,50.6,57.7,45.3,6.3,15.9,1111
2007-05-14,67.6,88.3,54.9,9.8,15.9,1346
2007-05-15,75.3,87.3,57.6,9.3,14,1334
2007-05-16,50.6,56.3,46.4,8.8,16.9,1262
2007-05-17,45.9,49.5,44.2,13.3,16.9,1317
2007-05-18,59.4,61.3,57.4,8.4,8.9,1377
2007-05-19,66.3,78.4,59.4,7,14,1277
2007-05-20,53.8,78.6,42.6,9.9,14,1165
2007-05-21,51.1,64.6,43.2,6.3,11.1,1261
2007-05-22,72.4,85.5,61.9,7.3,13,1302
2007-05-23,77.9,86.9,68,8.7,16.9,1360
2007-05-24,79.2,86.7,70.2,10,16.9,1397
2007-05-25,62.9,84.4,54,7.1,13,1417
2007-05-26,56.5,70.9,50,5.4,14,1130
2007-05-27,66.8,74.8,63.9,6.3,8.9,1231
2007-05-28,63.3,73.9,57.9,3.8,8,1298
2007-05-29,71.9,86.4,62.1,5.3,12,1396
2007-05-30,79.8,86.5,71.4,7,15,1358
2007-05-31,75.4,85.6,69.1,7.1,13,1228
2007-06-01,68.9,73.8,64.4,4.6,11.1,1582
2007-06-02,73.1,81.7,67.5,5.7,13,1327
2007-06-03,71.3,79,65.7,4.8,8.9,1231
2007-06-04,64.2,68,61,4.8,12,1185
2007-06-05,56.6,61.2,53.1,9.6,23.3,1185
2007-06-06,58.4,71.2,49.5,6,12,1248
2007-06-07,78.2,90.7,71.2,14.1,22.9,1256
2007-06-08,76.7,88.3,65.8,11.3,19,1322
2007-06-09,64.9,70.7,57.6,4.5,12,1270
2007-06-10,69.5,79.3,61.9,4.9,8,1232
2007-06-11,70,76.3,64.8,5.7,8.9,1301
2007-06-12,68,71.1,65.8,6.3,12,1287
2007-06-13,67.9,73.8,63.9,7,11.1,1291
2007-06-14,68.9,73.9,64.6,5.4,9.9,1320
2007-06-15,70.3,80.2,65.7,4.2,8,1459
2007-06-16,77.1,89.2,70,3.2,8,1331
2007-06-17,74.8,79.3,69.3,4.9,8.9,1298
2007-06-18,78.9,86,73.6,8.1,19,1326
2007-06-19,75,80.4,68.9,7.5,13,1279
2007-06-20,71.7,78.1,63.5,5,9.9,1371
2007-06-21,73,81.3,68,6.3,9.9,1365
2007-06-22,67.1,69.1,65.1,6.7,11.1,1387
2007-06-23,64.9,67.3,61.3,5.6,11.1,1216
2007-06-24,65.5,69.1,63.9,6.1,8,1295
2007-06-25,69.5,75.2,65.8,4.9,7,1273
2007-06-26,77.4,85.3,72.3,5.2,12,1200
2007-06-27,78,87.6,70.2,8.2,15.9,1300
2007-06-28,69.9,76.6,63.9,9,15,1273
2007-06-29,63.9,67.3,61.9,9.2,13,1335
2007-06-30,66,70,62.4,6.2,11.1,1248
2007-07-01,66.8,68.9,64.8,8,13,1507
2007-07-02,65.6,69.3,61.7,8.1,12,1298
2007-07-03,70.8,81,63.3,5,9.9,1228
2007-07-04,72.8,79.3,65.8,6.9,11.1,1301
2007-07-05,73.3,75.4,71.4,4.7,9.9,1364
2007-07-06,72.2,77,68.9,3.7,7,1353
2007-07-07,76.7,85.8,68.4,5.8,12,1323
2007-07-08,82.8,91.8,74.1,9.8,14,1270
2007-07-09,81.7,90.9,71.6,7.7,12,1276
2007-07-10,77,85.3,72,7.9,15,1298
2007-07-11,69.3,74.3,64.4,6.8,13,1274
2007-07-12,71.4,79.5,62.4,6.6,12,1395
2007-07-13,68.4,77.4,62.2,5.6,9.9,1368
2007-07-14,71.8,83.7,64,8.2,15,1265
2007-07-15,69.4,82.4,65.7,6.4,9.9,1317
2007-07-16,74.3,81.3,67.6,5.4,8.9,1220
2007-07-17,74.1,81.5,68.9,5.1,8.9,1325
2007-07-18,77.1,84,69.4,6.2,8.9,1346
2007-07-19,73.3,84.6,70,8.5,19,1272
2007-07-20,66.6,69.3,64.2,12.6,16.9,1388
2007-07-21,67.1,69.4,65.3,9.3,12,1352
2007-07-22,68.8,74.5,62.6,5.8,8.9,1365
2007-07-23,70.5,74.5,63.9,4.6,9.9,1250
2007-07-24,72.2,76.5,68.2,4.2,7,1347
2007-07-25,75.3,81,71.4,4.4,8.9,1344
2007-07-26,,,,,,1315
2007-07-27,75.4,77.5,72,5.8,11.1,1391
2007-07-28,71.6,76.6,69.6,9.6,16.9,1365
2007-07-29,71.9,75.6,69.4,6,9.9,1303
2007-07-30,73.4,79,69.6,5.5,9.9,1316
2007-07-31,76,80.8,71.2,3.6,8,1251
2007-08-01,77.4,81.3,72.5,3.9,9.9,1560
2007-08-02,81.8,89.4,75.2,4.8,8.9,1274
2007-08-03,79.2,87.6,75.6,5.9,8.9,1328
2007-08-04,74,75.9,69.1,4.2,8,1260
2007-08-05,75.4,85.3,68.4,8.4,12,1244
2007-08-06,76.7,83.8,75,5.2,8.9,1266
2007-08-07,80.1,91.2,73.8,6.3,11.1,1272
2007-08-08,80.1,89.8,75.7,6.4,12,1293
2007-08-09,75.8,83.5,73.2,3.7,6,1282
2007-08-10,75.9,77.5,73.6,5.4,13,1384
2007-08-11,78,86.7,72.7,4,8.9,1322
2007-08-12,79,85.1,76.3,6.8,9.9,1276
2007-08-13,74.8,78.8,72.3,6.8,11.1,1355
2007-08-14,73.3,84.2,65.3,7,14,1356
2007-08-15,77,82.8,74.5,5.5,11.1,1308
2007-08-16,73.4,77.2,72,6.4,12,1205
2007-08-17,70.4,73.9,65.5,4.9,12,1353
2007-08-18,67.2,73,63.5,6.4,9.9,1187
2007-08-19,65.5,68.9,61.2,8.2,14,1088
2007-08-20,70.4,74.1,67.3,5.8,9.9,1191
2007-08-21,71.4,77.7,68,4.4,7,1285
2007-08-22,80,88.9,69.8,7.4,13,1265
2007-08-23,76,87.1,68.7,7.5,15.9,1107
2007-08-24,73.1,81,68.5,7.1,13,1321
2007-08-25,71.2,79,66,5.9,11.1,1304
2007-08-26,67.9,72.3,63,3.4,7,1253
2007-08-27,69.7,77.7,64.8,5.7,8,1233
2007-08-28,80.3,89.4,72.1,7,9.9,1334
2007-08-29,77.5,86.5,73.2,6.4,11.1,1289
2007-08-30,69.3,71.6,68.2,10.9,14,1324
2007-08-31,68.7,71.4,62.4,7.8,11.1,1328
2007-09-01,68.4,73.4,62.8,4,8.9,1495
2007-09-02,72.1,82.6,64.8,5.2,8,1218
2007-09-03,73.5,83.5,65.5,5.1,9.9,1242
2007-09-04,76.9,88.9,68.7,5.7,15.5,1242
2007-09-05,79.5,90,72.9,6.3,13.6,1281
2007-09-06,79.4,86.7,75.4,8.9,16.9,1296
2007-09-07,76.3,82.9,71.8,13,21.4,1406
2007-09-08,71.4,78.3,68.2,7.2,12,1347
2007-09-09,69.2,72.1,66.6,7.9,11.1,1245
2007-09-10,67.3,70.2,63.7,8.6,16.9,1139
2007-09-11,61.4,70.7,52.3,7.8,14,1184
2007-09-12,57.5,67.8,49.3,6,9.9,1126
2007-09-13,64.1,78.3,54.7,7,12,1236
2007-09-14,64.9,76.8,58.5,7.1,12,1364
2007-09-15,51.6,58.6,45,6.5,9.9,1174
2007-09-16,57.4,70.5,50.4,6.6,9.9,1192
2007-09-17,65.3,78.1,56.1,9.4,15,1210
2007-09-18,75,88,65.5,10.1,19.4,1294
2007-09-19,76.7,85.6,70.3,9.2,13,1311
2007-09-20,67.6,72.7,65.3,6.1,8.9,1262
2007-09-21,74.8,88.5,66.7,7.5,14,1475
2007-09-22,69.8,86.2,62.2,8,14,1344
2007-09-23,65.7,72.5,57.7,4.8,7,1188
2007-09-24,77.5,89.4,70.2,9.4,15,1302
2007-09-25,79.1,87.4,73.8,9.4,21.4,1306
2007-09-26,62.8,71.6,56.7,6.7,11.1,1190
2007-09-27,61.6,73,54.1,4.7,8.9,1272
2007-09-28,61.7,72,55.4,5.2,8.9,1396
2007-09-29,65.7,79.3,55.9,7.8,12,1301
2007-09-30,71,82.8,60.1,8.9,15,1226
2007-10-01,67.3,79.9,59.7,9.9,15,1487
2007-10-02,66.3,78.8,58.8,5.5,12,1289
2007-10-03,68.1,77.2,58.1,8,16.9,1201
2007-10-04,65,77.5,58.3,5.1,8,1247
2007-10-05,72,80.2,65.5,4.9,8,1307
2007-10-06,77.5,84.4,71.2,5.9,8.9,1312
2007-10-07,77,85.5,71.6,5,8,1242
2007-10-08,77.9,86.4,70.5,6.8,14,1271
2007-10-09,68.4,81.5,57.4,7.1,14,1324
2007-10-10,52.8,70.7,47.8,8.6,13,1293
2007-10-11,50.4,52.3,48.6,13.3,20,1109
2007-10-12,49.9,53.4,46.9,6.6,11.1,1360
2007-10-13,51.2,59,45.3,3.9,5.1,1225
2007-10-14,57.8,60.4,55.8,4.3,8,1123
2007-10-15,63,75.4,57,6.8,9.9,1303
2007-10-16,64.3,70.7,61.2,6.5,9.9,1341
2007-10-17,59.3,70.2,52.2,3.2,7,1275
2007-10-18,72.9,78.3,67.1,22.5,35,1298
2007-10-19,60.2,67.8,55,12.4,18.1,1315
2007-10-20,58.9,73.4,49.1,8.9,13,1313
2007-10-21,68.9,78.3,62.6,13.8,19,1282
2007-10-22,61.3,74.1,50.7,10.5,15.9,1172
2007-10-23,50.2,52,48.6,11.6,18.1,1211
2007-10-24,49.3,52.2,47.3,14.5,27,1221
2007-10-25,50,55.4,47.7,16.2,21,1248
2007-10-26,56,57.7,54.5,7.7,11.1,1299
2007-10-27,53.2,54.9,50,6,14,1235
2007-10-28,46.6,55.9,38.1,3.9,8,1200
2007-10-29,49.6,59.4,41.4,7.3,15.9,1195
2007-10-30,53.8,64.9,45.1,8.4,14,1363
2007-10-31,56.7,61.2,51.8,11.5,15,1529
2007-11-01,46.6,55.2,37.6,5.7,11.1,1506
2007-11-02,45.9,57,37.2,5.9,9.9,1225
2007-11-03,49.7,55.2,41.7,4.7,8,1299
2007-11-04,46.6,53.1,42.1,6.1,13,1117
2007-11-05,50,54.5,47.7,9.1,14,1164
2007-11-06,39.9,46,34.7,9.7,15,1070
2007-11-07,38.5,41.5,33.8,6.2,8.9,1143
2007-11-08,42.4,52.2,36.9,7.6,13,1170
2007-11-09,43,49.3,36.1,5.6,12,1254
2007-11-10,42,50.2,34.2,5.6,9.9,1220
2007-11-11,46.3,50.9,42.8,10.1,15,1182
2007-11-12,56.5,63.3,51.4,6.6,9.9,1209
2007-11-13,50.4,59.7,41.5,4.6,9.9,1169
2007-11-14,53.2,56.3,49.1,9,15.9,1242
2007-11-15,40,48.2,37,10.7,14,1127
2007-11-16,34,39.9,27.7,5.1,9.9,1290
2007-11-17,39.3,42.4,36.3,6.3,13,1142
2007-11-18,40.6,42.3,39.2,11,15.9,1092
2007-11-19,44.8,60.4,39.9,9.1,12,1137
2007-11-20,51.9,61.5,46.2,7,15,1186
2007-11-21,45.2,48.9,42.1,15.6,26,1041
2007-11-22,34.8,41.9,30.4,14.6,27,811
2007-11-23,28.6,38.1,24.1,6.8,21.4,992
2007-11-24,30.9,37.2,28.2,9.1,17.5,1059
2007-11-25,33.1,37.9,28.8,9,21.4,968
2007-11-26,34.2,38.7,31.8,6.4,11.7,1071
2007-11-27,34.1,39,29.3,7.2,14,1138
2007-11-28,35.4,48.7,27.7,9.6,15,1170
2007-11-29,30.5,48.9,20.1,10.6,15,1088
2007-11-30,33.1,36.5,27.7,9.9,15,1140
2007-12-01,26.1,30,23.2,7.1,15.9,1126
2007-12-02,40.3,49.3,29.8,5.9,12,927
2007-12-03,27.6,36.1,20.8,10.4,16.9,1062
2007-12-04,29.7,32.9,26.4,5,7,1031
2007-12-05,28.9,31.6,24.1,11.7,22,913
2007-12-06,18,23.7,11.7,5.3,8,1042
2007-12-07,27.2,30.4,22.5,6.4,8,977
2007-12-08,25.9,29.8,20.1,6.9,12,950
2007-12-09,31,32.2,29.3,9.2,12,881
2007-12-10,32,33.6,29.8,4.2,9.9,1096
2007-12-11,31.9,35.1,28.4,4,8,1091
2007-12-12,31.6,35.4,28.6,7.7,11.1,1124
2007-12-13,33.1,34.9,30.2,7.1,14,1123
2007-12-14,26.9,31.8,21.6,7.5,12,1236
2007-12-15,29.5,31.6,27.5,8.9,13,1016
2007-12-16,27.4,29.8,22.3,14,22,770
2007-12-17,18.8,22.1,16.5,8.7,13,972
2007-12-18,26.6,36.3,20.7,9,13,1037
2007-12-19,30.1,35.1,24.4,5.7,11.1,1018
2007-12-20,29.7,35.8,24.8,6,11.1,1173
2007-12-21,36,39,33.4,6.1,12,1278
2007-12-22,41.6,48.7,35.8,7.4,12,1124
2007-12-23,32.2,52.3,15.6,15.9,22.9,987
2007-12-24,23.5,26.4,18.7,12.3,19,803
2007-12-25,29.6,41.2,25.2,7.7,11.1,777
2007-12-26,36.5,44.4,31.1,6.1,8.9,1035
2007-12-27,35.5,41.5,31.8,5,8,1018
2007-12-28,32.5,35.6,31.3,8.7,13,1060
2007-12-29,27.7,34.9,23,8.9,15,999
2007-12-30,28.1,32.7,25.7,6.5,9.9,1005
2007-12-31,30.9,32.4,28.9,3.6,7,958
2008-01-01,24.8,32.7,18.7,8.2,12,1802
2008-01-02,11,22.3,3.9,8.4,14,919
2008-01-03,11.2,18.3,3.4,7.3,14,915
2008-01-04,25.8,32.7,19.2,11.2,13,1099
2008-01-05,38,42.8,33.4,11.2,15,1183
2008-01-06,49,59.9,42.1,9.4,12,1158
2008-01-07,59.8,64.9,56.5,11.7,18.1,1149
2008-01-08,54.1,63.3,47.8,9.1,12,1145
2008-01-09,37.4,48.6,31.3,8.3,13,1204
2008-01-10,38.2,43.5,35.6,6.5,13,1216
2008-01-11,36.1,38.5,35.1,7.4,9.9,1315
2008-01-12,34.7,40.3,30,5.3,8,1202
2008-01-13,33.6,38.1,30.9,7.3,11.1,1079
2008-01-14,26.2,31.1,22.5,9.1,12,1098
2008-01-15,19.5,26.6,13.8,7.6,12,1200
2008-01-16,27.7,38.1,21.7,9,18.1,1161
2008-01-17,32.7,36.3,23.9,9.9,15,1047
2008-01-18,17.9,30,10.9,12.1,18.1,1113
2008-01-19,7.1,25.2,-1.5,9.1,12,976
2008-01-20,1.2,10.4,-4.2,8.2,13.6,915
2008-01-21,13.7,27.9,7.2,7.9,13.6,937
2008-01-22,24,30.6,14,9.8,15,963
2008-01-23,12.5,16.7,8.4,6.5,11.1,953
2008-01-24,7.9,16.2,-1.3,7.6,9.9,975
2008-01-25,5.7,17.8,-1.5,7.8,11.1,955
2008-01-26,23.4,32.5,17.2,8.3,14,1001
2008-01-27,24.1,37,13.3,5.8,8,924
2008-01-28,36.4,44.6,29.8,11.1,22,1085
2008-01-29,45.1,48.9,39.2,14.6,19,965
2008-01-30,7.7,33.3,-0.2,13.6,21,856
2008-01-31,17.2,24.1,12.4,7.9,13,855
2008-02-01,26.5,30.7,23.4,13.5,20,1185
2008-02-02,27.7,30.6,25,7.2,11.1,951
2008-02-03,29.1,31.5,27,4.8,8,848
2008-02-04,33.5,44.4,30,7.4,13,969
2008-02-05,37.8,45.9,33.1,6.8,13,953
2008-02-06,32.9,34.2,31.6,16,22,919
2008-02-07,28.3,31.1,26.1,9.1,22,1012
2008-02-08,30.4,37.4,27.1,5.9,9.9,1176
2008-02-09,33.3,37.8,28.8,12.3,29.1,988
2008-02-10,8,33.6,-2.4,19.4,35,820
2008-02-11,1.9,10.8,-2,8.7,23.3,847
2008-02-12,15.7,19.6,12.2,9.5,12,788
2008-02-13,18,24.4,12,5.3,8,1006
2008-02-14,23.2,35.8,16.3,9.2,15.9,1075
2008-02-15,25.6,36.5,17.2,6,9.9,1116
2008-02-16,20.4,32.9,13.5,5.4,9.9,1057
2008-02-17,40.8,51.8,31.8,12,22,1023
2008-02-18,26.5,37,13.5,11.5,19,959
2008-02-19,9.2,15.6,5.2,11.1,14,963
2008-02-20,14,19.4,8.1,8.9,13,969
2008-02-21,16.6,21.4,12.6,6.1,12,994
2008-02-22,23.4,27.7,19.9,7.6,12,1118
2008-02-23,26.3,29.3,23.5,4.7,7,1066
2008-02-24,28.2,36.1,21.6,4.9,8,982
2008-02-25,32.3,34.9,30.9,7.9,13,1057
2008-02-26,29.5,32.7,24.6,14.1,25.1,1059
2008-02-27,21.9,24.4,18.3,7.9,12,1048
2008-02-28,20.6,25.2,14,5.3,8.9,936
2008-02-29,30.1,39.4,22.1,9.6,14,1160
2008-03-01,30,36.1,24.6,7,13,1329
2008-03-02,40.5,54.5,30.7,10,15,1003
2008-03-03,46.4,58.8,31.5,10.4,15.9,1036
2008-03-04,29,30.6,27.5,16.1,22,1060
2008-03-05,30.3,36.9,24.3,8.7,20,1139
2008-03-06,30.6,34.9,25.5,6.2,8.9,1054
2008-03-07,26.2,28.8,23.2,10.6,19,1160
2008-03-08,21.8,23.7,19.6,14.2,18.1,986
2008-03-09,25.9,35.1,21.9,5.3,8.9,969
2008-03-10,30.2,31.3,29.7,7.7,11.1,1103
2008-03-11,31.6,44.8,24.4,8.4,16.9,1194
2008-03-12,36.4,43.2,32,6,12,1196
2008-03-13,51.4,58.6,40.3,8.8,11.1,1163
2008-03-14,45.5,57.6,37,4.4,8.9,1248
2008-03-15,37.3,47.8,33.6,7.7,13,1117
2008-03-16,31.5,33.3,30.2,13.2,15.9,1034
2008-03-17,34.1,38.7,30.6,8.9,15.9,1044
2008-03-18,39.6,47.7,34.9,6,13,1015
2008-03-19,37.5,39.4,35.6,12.3,25.3,1085
2008-03-20,35.7,39.4,32.9,5.6,14,1094
2008-03-21,32.5,33.8,30,12.5,18.1,952
2008-03-22,31,33.4,27.9,8.7,15.9,944
2008-03-23,32.4,34.5,29.8,6.7,12,947
2008-03-24,31.9,39.2,29.1,6.8,13,1072
2008-03-25,42.7,59,35.6,14.9,22,1222
2008-03-26,44.6,53.2,35.6,6,13,1256
2008-03-27,39.6,50.2,33.3,9.1,15,1027
2008-03-28,33.7,35.2,32.5,13.7,20,1276
2008-03-29,34.2,38.3,31.6,10.2,14,1117
2008-03-30,37.5,42.3,35.6,8.6,13,1014
2008-03-31,43.8,59.4,37.2,7.3,15.9,1119
2008-04-01,46.7,60.6,38.3,12.3,21,1319
2008-04-02,37.7,44.6,32.4,5.3,11.1,1172
2008-04-03,41.1,45.1,37.9,6.9,12,1139
2008-04-04,39.9,45.1,37,12.8,18.1,1285
2008-04-05,48.8,62.1,39.6,6.2,9.9,1188
2008-04-06,52.8,63.9,45.3,7.7,13,1156
2008-04-07,53.2,62.8,48,9.2,14,1172
2008-04-08,43,47.5,39.9,7.9,19.4,1144
2008-04-09,42.8,53.1,38.7,8.8,15,1166
2008-04-10,40.9,48.4,37.8,12.4,18.1,1131
2008-04-11,55.6,63.9,47.1,13.9,21,1094
2008-04-12,39.8,45.3,37,11.1,22,1029
2008-04-13,36.6,38.3,35.4,16,20,974
2008-04-14,37.5,39.9,34.7,9.7,14,1153
2008-04-15,43.5,57.7,35.1,7.2,15.9,1397
2008-04-16,56.1,70,47.8,15.1,22.9,1269
2008-04-17,58.7,70.2,45.1,10.7,20,1232
2008-04-18,59.3,73.6,42.6,9.1,18.1,1320
2008-04-19,57,71.4,47.7,6.7,12,1186
2008-04-20,47.4,50.5,44.2,6,12,1146
2008-04-21,49.7,62.1,43.3,4.4,9.9,1295
2008-04-22,63,74.3,53.1,7,13,1308
2008-04-23,57.8,74.1,49.1,6.7,13,1262
2008-04-24,60.3,72.7,46.9,10.7,19,1168
2008-04-25,68.7,79.3,63.5,11.9,22.9,1298
2008-04-26,51.7,77.4,40.3,14.2,19,1131
2008-04-27,49.8,56.8,43,6.6,12,1061
2008-04-28,44,52.5,36.9,5.3,16.9,1090
2008-04-29,38.4,39.9,36.5,14,27,1104
2008-04-30,42.7,48.9,37.6,8.3,14,1203
2008-05-01,59.8,72,46.9,9.7,16.9,1449
2008-05-02,67.3,72.7,63.3,10.4,19,1300
2008-05-03,56.1,70.7,47.7,10.9,19,1071
2008-05-04,51.9,65.8,42.3,5.7,13,989
2008-05-05,61.9,73.9,53.2,7.1,9.7,1267
2008-05-06,63.8,80.1,50.9,4.9,8.9,1223
