avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed,crime_count
27,28.2666666666667,25.3333333333333,10.9666666666667,19.9333333333333,628
31.5,36.2333333333333,26.4333333333333,11.3333333333333,20.5666666666667,606
18.0666666666667,32.6,10.5,15.7666666666667,26.6666666666667,610
14.0333333333333,22.8333333333333,9.13333333333333,9.6,18.9666666666667,632
20.1333333333333,28.4666666666667,8.16666666666667,15.3333333333333,32.0333333333333,598
6.2,18.0666666666667,0.133333333333333,10.1333333333333,22.0333333333333,552
10.6,13.8333333333333,5.36666666666667,7.6,13.6,535
17.3,20.6333333333333,12.2666666666667,8.06666666666667,14.3666666666667,596
8.3,15.2333333333333,4.63333333333333,14.7666666666667,24.0333333333333,510
-0.1,6.56666666666667,-5.26666666666667,13,19.3666666666667,463
5.5,16.6333333333333,-1.43333333333333,10.3,19.6666666666667,650
21.45,26.6,9.2,9.85,27,652
23,29.3333333333333,14.7666666666667,8.66666666666667,18.9666666666667,591
7.3,19.5,-0.4,10.0333333333333,18,571
12.9333333333333,29.1333333333333,4.03333333333333,13.7,24.6,627
23.5666666666667,30.5333333333333,14.9,9.73333333333333,17.0333333333333,571
18.4333333333333,23.3,15,18.6666666666667,28.0333333333333,516
11.6666666666667,18.4333333333333,5.43333333333333,8.1,12.6333333333333,638
11.6,21.2,4.83333333333333,7.76666666666667,14.3,545
21.3,26.9666666666667,13.8333333333333,5.96666666666667,13.6666666666667,749
22.4333333333333,27.4,17.3666666666667,9.5,13.6666666666667,658
29.4666666666667,35.7333333333333,22.5333333333333,12.5,23.3,634
26.5333333333333,35.3333333333333,20.4,11.2333333333333,16.7,559
15.3333333333333,23.4666666666667,9.83333333333333,9.93333333333333,14.0666666666667,612
14.6,25.9666666666667,7.33333333333333,12.5333333333333,24.7333333333333,711
33.8333333333333,47.4,18.9666666666667,11.5,19.7,695
37.5666666666667,43.6333333333333,30.5666666666667,7.53333333333333,14.6333333333333,625
39.6,48.5333333333333,33.4333333333333,7.4,12.6333333333333,726
42.8,53.1666666666667,36.0333333333333,7.46666666666667,17.0333333333333,753
41.6,50.3666666666667,37.3,10.3333333333333,17,743
37.4333333333333,45.8333333333333,31.7,4.4,12,750
43.5666666666667,55.4,36.4,5.73333333333333,10.2666666666667,813
47.2666666666667,57.5,38.9,8.46666666666667,18.0333333333333,797
44.4666666666667,61.1,35.1666666666667,7.06666666666667,21.3333333333333,776
60.3666666666667,72.1,45.8333333333333,12.4666666666667,21.4,778
42.35,70.05,34.45,12.65,24.95,691
36.9,43,32.4666666666667,5.96666666666667,9.96666666666667,688
38.6,42.8,36.2666666666667,6.43333333333333,13.3333333333333,716
42.2,48.9666666666667,37,8.2,15.0333333333333,775
40.6666666666667,47.7666666666667,34.8,14.3,27.6333333333333,689
32.6333333333333,38.3,30.0333333333333,14.2666666666667,22.2666666666667,656
29.9666666666667,33.2333333333333,28.3,15.1333333333333,21.4,592
30.8666666666667,36.0333333333333,27.6666666666667,13.4333333333333,19.3666666666667,639
39.4333333333333,42.1666666666667,33.9666666666667,13.3,21.6666666666667,722
37.8333333333333,41.7,35.3666666666667,8.63333333333333,18.3,683
28.5333333333333,37.4,24.5333333333333,20.6,27.4,724
26.4,29.4666666666667,24.5666666666667,12.5333333333333,22.3666666666667,657
34.1666666666667,47.3333333333333,26.7333333333333,15.1666666666667,27.3666666666667,619
47.5,59.9666666666667,35,9.7,21.9333333333333,718
44.1666666666667,56.4333333333333,37.2,11.0333333333333,17.6666666666667,691
47.0333333333333,58.3333333333333,39.4333333333333,7.96666666666667,20.3333333333333,918
58.5333333333333,69.0666666666667,47.7666666666667,13.3666666666667,22.6666666666667,792
48.8333333333333,59,36.1666666666667,11.7666666666667,23.0666666666667,708
41.4333333333333,58.3333333333333,32.7333333333333,11.1,21.3,691
54.3666666666667,65.6333333333333,40.0333333333333,11.3666666666667,19.6333333333333,672
45.8,61.1666666666667,38.8333333333333,7.9,16.3666666666667,676
39.1333333333333,47.2666666666667,37.3666666666667,15.5,21.6666666666667,603
41.7666666666667,44.9,37.9333333333333,10.4666666666667,19.3333333333333,679
49.8666666666667,71.1333333333333,38.7666666666667,10.1666666666667,21.3,647
54.5,72.3333333333333,41.8333333333333,17.3,25.6333333333333,712
49.2666666666667,61.9,40.7,8.73333333333333,17.6666666666667,719
56.5666666666667,68.0333333333333,46.3,10.4666666666667,17.6666666666667,773
61.2666666666667,67,53.3,13.0333333333333,23.0333333333333,734
54.4,64.0333333333333,48.5666666666667,6.23333333333333,13.3,766
46.6,52.8666666666667,42.8333333333333,7.93333333333333,16.3,798
45.7666666666667,52.5666666666667,41.9666666666667,7.3,13.2666666666667,684
56.7333333333333,71,46.1666666666667,6.86666666666667,13,784
55.7,67.9333333333333,43.7,12.2,26.4333333333333,769
49,57.0666666666667,43.6,8.83333333333333,17,703
48.7666666666667,54.0333333333333,46.0333333333333,12.9,22.1,742
46.1333333333333,54.4333333333333,41.6,16.2,28.0333333333333,662
41.1333333333333,49.4666666666667,36.1,12.7666666666667,22.6666666666667,681
41.7666666666667,45.8333333333333,35.5666666666667,8.8,18.0666666666667,730
43.9,50.0666666666667,38.9333333333333,6.36666666666667,16.9666666666667,760
42.8,46.8333333333333,40.8666666666667,15.8,25.3,695
42.2333333333333,45.6333333333333,39.8666666666667,15.1666666666667,20.3666666666667,718
44.1,46.7666666666667,41.1333333333333,15.5666666666667,26.0333333333333,719
43.3,45.9333333333333,40.6333333333333,7.66666666666667,13.6,718
45.2333333333333,50.4666666666667,41.8333333333333,7.5,15.3666666666667,765
43.2333333333333,48.6333333333333,40.7,16.7333333333333,25.7,664
46.1333333333333,51.4666666666667,41.8333333333333,7.9,15.6666666666667,935
60.0666666666667,73.9333333333333,48.4,6.5,14.3,684
67.1333333333333,79.2333333333333,57.2333333333333,8.66666666666667,17.3333333333333,745
63.6333333333333,76,51.2,8.63333333333333,18.4,778
48.7333333333333,59.1333333333333,45.6333333333333,8.73333333333333,14.3,696
48.6666666666667,55.1666666666667,45.0666666666667,7.26666666666667,11.9666666666667,738
62.3666666666667,83.3666666666667,47.1666666666667,8.46666666666667,25.3333333333333,823
72.1666666666667,82.6333333333333,59.7,9.73333333333333,17.9666666666667,806
52.9333333333333,69.4666666666667,45.1666666666667,10.4666666666667,21.3,685
44.8,51.8333333333333,43.5666666666667,13.7666666666667,20.9666666666667,741
56.0666666666667,68.8666666666667,43.7666666666667,9.53333333333333,21.0666666666667,746
53.5333333333333,66.5666666666667,48.2,14.3333333333333,25.7333333333333,756
46.1666666666667,54.7333333333333,42.4333333333333,11.8333333333333,20.0333333333333,767
50,58.5,42.5666666666667,10.1333333333333,17.6666666666667,756
62.3666666666667,75.6333333333333,51.3333333333333,8.56666666666667,17.6666666666667,819
65,74.2333333333333,56.8333333333333,5.93333333333333,12.0666666666667,881
70.5,80.5333333333333,61.7,13.5666666666667,26.0333333333333,835
73.7666666666667,79.9666666666667,64.2,13.5333333333333,24.6666666666667,756
50.2333333333333,69.7,43.8666666666667,10.2333333333333,18.6666666666667,707
42.9333333333333,47,41.4333333333333,11.0333333333333,17.0333333333333,729
52.3666666666667,67.8333333333333,42.8666666666667,7.26666666666667,17.6666666666667,743
54.2666666666667,67.3333333333333,47.1666666666667,8.13333333333333,13.6666666666667,824
57.4,66.0333333333333,49.1,5.86666666666667,12.3666666666667,798
61.6666666666667,70,55.2333333333333,4.5,10.6666666666667,687
71.4666666666667,78.4333333333333,57.9,14.5666666666667,27,708
70.9333333333333,78.5666666666667,63,12.3,23.6333333333333,770
69.7666666666667,75.0666666666667,64.1666666666667,10.8333333333333,21.6,736
64.0666666666667,70.7333333333333,59.1666666666667,5.13333333333333,9.33333333333333,800
70.1,80.6,60.6666666666667,7.4,16.4,827
64.0666666666667,80.3,46.4666666666667,12.3666666666667,32.9333333333333,718
45.7333333333333,56.6,43.3333333333333,20.8666666666667,32.3333333333333,665
48.3333333333333,51.5666666666667,45.1333333333333,11.3,17.6666666666667,940
51.6333333333333,59.3,47.0333333333333,5.53333333333333,10.6,771
57.2,62.9666666666667,51.5333333333333,4.96666666666667,10.9333333333333,776
66.4666666666667,78.6,56.2333333333333,7.6,14.3,720
59.5,76.5333333333333,50.8333333333333,10.5333333333333,20.0666666666667,785
53.3333333333333,60.3666666666667,50.0666666666667,10.2333333333333,17.6,756
63.3666666666667,79.3333333333333,51.4,9.13333333333333,19.3,738
72.4,83.0666666666667,67.1333333333333,9,15.6666666666667,681
69.4666666666667,84.3333333333333,60.7,6.6,11.6333333333333,729
78.5,90.1333333333333,64.3666666666667,9.9,16.7,790
61.5666666666667,76.4,57.3,6.1,20.0333333333333,799
59.4666666666667,69.3333333333333,52.8666666666667,6.43333333333333,13.6666666666667,827
58.9,72.9666666666667,52.9,6.63333333333333,13.2666666666667,812
73.5333333333333,82.9,64.6333333333333,5.73333333333333,10.6,794
73.7666666666667,81.7333333333333,67.4,6.03333333333333,15.6666666666667,738
62.5,75.2666666666667,57.2666666666667,10.0333333333333,16.3,847
57.2666666666667,61.8,54.7,4.96666666666667,8.66666666666667,720
69.8,80.5333333333333,57.9666666666667,6.23333333333333,12.9666666666667,768
56.3333333333333,71.9333333333333,53.6333333333333,13.1,18.9666666666667,775
60.5666666666667,78.9,53.0333333333333,7.13333333333333,15.3666666666667,766
71.9,82.9666666666667,62.4,6.13333333333333,11.6666666666667,783
77.0333333333333,82.7666666666667,69.5,8.4,24.3666666666667,779
71.9333333333333,83.6666666666667,64.5666666666667,8.23333333333333,14.7,731
67.7666666666667,76.8,61.5333333333333,4.26666666666667,10.3666666666667,728
69.1666666666667,76.9333333333333,62.7666666666667,5.23333333333333,9.66666666666667,783
60.8666666666667,68,58.3666666666667,9.66666666666667,16.6333333333333,782
61.2333333333333,66.9,58.8333333333333,10.5666666666667,18.3333333333333,721
64.8,71.5333333333333,58.5666666666667,5.03333333333333,10.9666666666667,797
66.2,71.5333333333333,62.2666666666667,3.9,7,751
66.4333333333333,72.6333333333333,60.6333333333333,5.4,12.6333333333333,747
57.8666666666667,63.7333333333333,56.2666666666667,8.43333333333333,12.6333333333333,879
57.9666666666667,61.1333333333333,54.7,11.2333333333333,17.6666666666667,757
62.5333333333333,66.7333333333333,57.0333333333333,6.16666666666667,14.3333333333333,768
66.6666666666667,71.0666666666667,61.3666666666667,4.06666666666667,10,845
70.3666666666667,75.1,65.7666666666667,5.1,12.9333333333333,898
74.6333333333333,84.6333333333334,68.7,8.4,17.9666666666667,757
65.8333333333333,82.4666666666667,57.1333333333333,13.1,23.3333333333333,700
59.4,64.8,57.2333333333333,8.2,14.9333333333333,713
61.6666666666667,64.9,57.9666666666667,8.4,16.7333333333333,671
65.9,70.7,61.2,5.1,10.3,738
68.8333333333333,73.0333333333333,63.3333333333333,4.7,9.33333333333333,797
68.2,72.4,64.8666666666667,3.7,6.66666666666667,801
74.5,84.45,67.25,6.55,11.55,781
74.45,85.35,66.1,6.95,13.5,711
63.25,72.8,59.8,9.8,15.05,793
65.8,75.3,60.35,5,10.45,669
80.1333333333333,91.3,66.9333333333333,6.86666666666667,12.7,824
77.6666666666667,88.7666666666667,69.8666666666667,7.66666666666667,16.3333333333333,777
76.6333333333333,82.7666666666667,71.2333333333333,5.2,11.6666666666667,762
75.5333333333333,85.1666666666667,67.7666666666667,5.23333333333333,12,777
72.6666666666667,83.7666666666667,67.7666666666667,8.26666666666667,14.3,776
71.1,75.0666666666667,66.0666666666667,4.63333333333333,8.66666666666667,772
72.8,76.7666666666667,68.3666666666667,4.2,8.3,809
77.2,83.9666666666667,69.7666666666667,6.66666666666667,18.3,866
78.1,85.5,72.5666666666667,7.33333333333333,11.9666666666667,831
72.3,79.1666666666667,69.2,3.4,7,802
74.3666666666667,79.1666666666667,70.1,4.6,11.3333333333333,835
76.4,81.8333333333333,72.0333333333333,5,12.3666666666667,767
80.1333333333333,86.8,74.1333333333333,6.23333333333333,14.6666666666667,762
80.7,87.3333333333333,71.5666666666667,8.96666666666667,13,774
79.6333333333333,86.6,70.7666666666667,8.46666666666667,17.3666666666667,778
77.5666666666667,86,67.9333333333333,7.83333333333333,16.9666666666667,1031
81.0333333333333,90.6666666666667,70.9,10.3666666666667,24,821
75.1333333333333,87.3333333333333,65.1333333333333,9.96666666666667,25.9666666666667,729
74.3,81.2666666666667,66.0666666666667,6.26666666666667,12.7,761
72.5,78.85,66.75,4.9,9.4,770
72.5,75.8333333333333,69.9666666666667,8.43333333333333,12.7,808
72.7333333333333,77.5333333333333,67.7,8.13333333333333,18.3,839
75.0333333333333,80.7333333333333,69.0333333333333,7.8,14.3333333333333,848
71.1333333333333,78.1333333333333,68.9,3.9,9,744
73.3666666666667,76.7666666666667,69.9666666666667,5.46666666666667,11.9666666666667,807
72.3,74.3666666666667,69.2666666666667,7.66666666666667,13.9666666666667,790
70.1666666666667,73.7,68.2333333333333,5.6,10.6,759
74.1,84.1,67.2666666666667,7.36666666666667,15.6666666666667,783
78.7,88.9666666666667,71.9666666666667,7.7,14.3,804
76.0666666666667,86,69.3333333333333,6.66666666666667,13.6,823
81.1333333333333,88.7,73.3333333333333,7.76666666666667,16.0666666666667,864
79.9666666666667,87,73.2666666666667,6.76666666666667,15.3666666666667,740
73.1,83.6,67.7,6.4,12.9333333333333,761
72.6,79.7333333333333,68.1666666666667,12.4333333333333,20.6666666666667,792
65.9333333333333,74.8,60.8,11.5,20.3333333333333,838
70.6333333333333,80.4666666666667,60.8,7.36666666666667,15.3333333333333,858
71.4,79.7333333333333,64.6,8.63333333333333,14.3,845
71.2333333333333,77.1,65.3333333333333,9.4,17.9666666666667,806
66.6666666666667,74.1666666666667,58.3,9.56666666666667,19.7,724
62.6,69.4333333333333,59.1333333333333,7.56666666666667,13.7333333333333,766
61.1,64.2666666666667,58.9666666666667,4.63333333333333,9.33333333333333,788
62.8333333333333,67.6333333333333,58.2,3.83333333333333,9,763
66.0666666666667,72.9666666666667,59.7,4.86666666666667,10.3666666666667,804
65.5,70.6,61,4.9,14.45,760
63.7,69.5,59.9,5.2,13,799
69.6333333333333,74.8333333333333,63.6,3.1,6.7,744
77.6,87.0666666666667,68.8,6.83333333333333,16.6333333333333,945
82.1,88.9,73.3333333333333,7.46666666666667,13.6666666666667,798
82.2666666666667,90.1666666666667,74.6333333333333,6.43333333333333,12.7,874
70.7,82.9666666666667,67.7666666666667,5.36666666666667,10.3,813
73.5,83.2333333333333,69.3,6.6,19.3,762
80.5666666666667,90.6333333333333,71.8666666666667,7.96666666666667,14.6333333333333,817
81.6333333333333,89.3666666666667,74.7333333333333,7.43333333333333,13.7,807
77.5,85.7,71.4333333333333,6.86666666666667,17.3666666666667,716
68.7,76.3333333333333,66.0333333333333,6.73333333333333,13.7333333333333,711
66.3666666666667,71.8666666666667,62.5,4.6,13.6666666666667,658
63.3333333333333,68.3333333333333,61.0333333333333,7.7,20.3333333333333,689
58.0666666666667,64.1666666666667,53.0333333333333,14.3333333333333,20.3666666666667,724
59.8666666666667,68.6,51.6666666666667,7.56666666666667,14.0666666666667,734
66.8,80.4666666666667,56.1333333333333,10.0666666666667,20.3666666666667,789
72.7666666666667,81.6333333333333,62.0333333333333,11.8,20.3666666666667,807
72.8666666666667,82.0333333333333,63.1333333333333,9.7,20.9666666666667,766
74.2666666666667,83.8666666666667,65.3,10.8666666666667,18.2333333333333,717
72.1333333333333,81.7333333333333,65.9666666666667,8.1,16.6333333333333,791
64.4666666666667,71.5333333333333,58.4666666666667,9.16666666666667,22,790
61.7666666666667,67.3,56.2,4.2,10,810
63.2666666666667,67.1666666666667,57.6666666666667,5.86666666666667,9.66666666666667,735
65,71.6,58.5666666666667,5.03333333333333,9.96666666666667,775
66.2,71,60.1333333333333,3.16666666666667,8.26666666666667,830
66.3333333333333,69.8666666666667,62.5666666666667,5.43333333333333,9.96666666666667,715
66.4,68.6666666666667,64.2333333333333,7.96666666666667,15.6666666666667,809
66.4666666666667,69.3666666666667,62.3,7.96666666666667,12.9333333333333,792
67.3666666666667,68.8333333333333,65,6.86666666666667,11.9666666666667,800
69.1,74.5333333333333,65.2666666666667,5.5,8.7,752
65.5666666666667,72.2,60.0666666666667,13.5666666666667,30.3,668
58.4,64.3333333333333,56.6,17.4,28.7,677
56.3666666666667,59.7666666666667,54.6,20.1333333333333,26.0333333333333,873
55.9,59.6,53.1333333333333,20.4666666666667,31.0333333333333,796
52.3666666666667,58.8333333333333,46.2666666666667,24.6333333333333,32.3666666666667,708
52.1,56.3,49.3333333333333,15.0666666666667,30.3333333333333,653
56.7666666666667,57.8,53.9666666666667,7.6,15.3666666666667,753
58.3,61.6,56.2,5.86666666666667,10.7,751
59.7,64.7666666666667,56.9,7.06666666666667,13.4333333333333,717
63.7333333333333,76.2333333333333,56,8.36666666666667,14.3,701
60.6666666666667,74.6,55.3666666666667,12.5,20.9666666666667,794
56.8666666666667,65.3,49,7.6,14.0333333333333,727
62.4666666666667,77.3666666666667,53,10.2,21.7,735
67.5666666666667,75.6,59.2666666666667,12.4666666666667,20.3333333333333,729
56.1666666666667,69.0333333333333,51.0666666666667,10.5333333333333,18.6666666666667,741
52.9,61.2333333333333,46.4,6.66666666666667,13.3333333333333,764
57.5333333333333,67.9666666666667,49.7,7.46666666666667,18,813
51.2666666666667,62.6,45.5333333333333,9.46666666666667,18.4,733
44.3,52.1666666666667,38.0666666666667,10.3666666666667,17.0666666666667,706
46.9666666666667,53.9333333333333,38.3,6.3,10.6333333333333,675
56.7,72.0666666666667,45.8,14.2,24.6666666666667,788
64.1,75.0666666666667,53.8333333333333,12.4,21.7,782
65.4,75.1666666666667,57.3333333333333,11.0666666666667,17.3333333333333,793
59.9666666666667,73.4,54.5333333333333,8.56666666666667,12.7,773
55.7,61.3333333333333,52.8333333333333,12.8333333333333,21.3333333333333,777
63,66.8,55.0666666666667,12.1333333333333,21,764
52.4333333333333,60.0666666666667,45.7,7.2,15.7,728
53.7333333333333,57.3333333333333,48.3666666666667,8.1,14,780
54.7333333333333,57.0333333333333,51.8,14.4333333333333,22.7666666666667,649
53.7666666666667,56.9,49.7,14.7333333333333,26.3666666666667,681
41.7333333333333,49.9666666666667,38,13.7333333333333,24.7,668
47.9333333333333,55.5666666666667,39.1333333333333,7.06666666666667,12.9666666666667,775
48.2,53.8333333333333,44.2666666666667,10.6,19.3,721
54.0666666666667,64.4,46.0333333333333,8.5,14.6333333333333,985
59.9,72.3666666666667,48.9333333333333,11.2333333333333,19.6666666666667,783
60.1333333333333,69.5333333333333,53.1333333333333,7.23333333333333,14.3666666666667,749
61.3333333333333,72.0333333333333,52.3333333333333,7.53333333333333,15.6666666666667,788
65.3333333333333,70.8,58.8333333333333,11.6333333333333,25.3333333333333,753
55.95,68,46.5,17.9,35.55,747
48.2666666666667,56.7,41.8333333333333,9.6,18.3,691
47.2666666666667,53.0666666666667,41.9,6.23333333333333,10.6666666666667,704
46.9333333333333,52.4666666666667,40.4666666666667,5.43333333333333,10,684
49.1,52.7,42.2,5.4,9.33333333333333,640
51.9666666666667,62.1333333333333,44.5333333333333,10.1666666666667,19.7,686
49.9333333333333,60.3666666666667,44,18.2333333333333,32.4,691
42.7666666666667,50.3666666666667,37.3333333333333,15.5,24.9666666666667,679
42.8333333333333,56.9333333333333,33.4,9.06666666666667,19.7,696
54.6666666666667,64.7,43.2333333333333,8.7,14.6333333333333,720
53.7,61.0333333333333,48.5333333333333,10.8333333333333,17.9666666666667,742
51.4333333333333,57.6666666666667,47.3333333333333,15.3666666666667,21.9666666666667,667
58.8,62.1666666666667,53.2333333333333,19.4666666666667,31.0333333333333,681
46.3333333333333,57.7666666666667,41.5333333333333,14.6666666666667,26.0333333333333,696
38.5666666666667,44.4333333333333,34.2,8.36666666666667,15.3333333333333,711
35.0333333333333,41.0333333333333,29.0666666666667,14.8666666666667,27.6333333333333,528
22.5,31.0333333333333,15.2,10.1666666666667,20.4,519
31.0666666666667,40.3333333333333,21.2,13.2,21.6666666666667,650
36.3333333333333,44.9,29.1666666666667,8.76666666666667,15.7,607
45.1333333333333,52.2333333333333,38.2666666666667,14.1,23.6,618
54.0333333333333,61.1333333333333,46.7333333333333,16.5333333333333,26.7,588
46.8,60.1333333333333,38.3333333333333,22.9333333333333,36.6666666666667,612
38.3,45.2666666666667,36.4666666666667,18.7333333333333,27.7333333333333,657
37.6666666666667,40.3,33.3666666666667,10.7333333333333,18.3,612
40.9,45.5666666666667,37.2333333333333,13.1666666666667,18.9666666666667,667
42.9333333333333,45.9666666666667,39.8666666666667,12.3333333333333,25,780
36.4666666666667,42.4666666666667,31.1,9.06666666666667,17.3333333333333,716
34.1333333333333,37.2,31.5666666666667,9.6,18,710
37.1666666666667,45.9666666666667,32.8666666666667,9.3,17.7,701
36.35,44.95,30.25,11.3,19.55,707
40.7333333333333,48.0666666666667,34.4333333333333,7.23333333333333,12.3333333333333,687
38.6333333333333,46.1666666666667,34.0333333333333,5.66666666666667,13.7,689
40.7666666666667,45.7333333333333,36.4666666666667,11.8,20.3,729
47.8333333333333,53.8333333333333,42.3666666666667,9.66666666666667,17.0333333333333,685
49.9333333333333,58.4,43.7,16.1666666666667,30.6666666666667,689
47.7666666666667,54.2,44.4333333333333,8.76666666666667,20.6666666666667,742
48.4333333333333,54.5666666666667,44.5666666666667,4.03333333333333,9.03333333333334,753
56.3333333333333,62.2333333333333,45.0333333333333,10.1,21,651
53.6666666666667,61.1666666666667,46.2333333333333,14.3,24.3333333333333,738
42.2333333333333,51.5666666666667,39.7333333333333,8.63333333333333,13.6,792
44.2333333333333,53.2,40.6,15.4333333333333,24.7,722
34.6,45.8333333333333,31.1333333333333,13.0666666666667,21.3333333333333,728
29.1666666666667,33.7666666666667,25.6666666666667,10.7333333333333,20,653
24.8333333333333,32.8333333333333,17.0666666666667,10.9,19.0666666666667,666
37.1,49.4,25,15.3666666666667,32.3,692
46.9,53.4666666666667,37.4666666666667,16.6,26.3666666666667,649
40,48.8,36.8,7.76666666666667,17.0333333333333,694
47.5,59.5,36.9666666666667,13.9666666666667,26.6666666666667,753
43.4333333333333,58.2666666666667,36.1333333333333,14.2666666666667,26.9666666666667,675
40.5,43.4666666666667,36.9333333333333,8.56666666666667,17.9666666666667,498
41,43.2333333333333,37.8333333333333,13.9,20.2333333333333,639
40.2666666666667,43.1666666666667,37.6666666666667,22.0666666666667,32.6666666666667,626
35.1,39.0333333333333,32.4,29.7666666666667,45.6666666666667,515
35.6333333333333,41.6333333333333,31.9,13.7333333333333,25.7333333333333,623
30,34.7,28.0666666666667,6.8,11.9666666666667,603
,,,,,609
24.7666666666667,29.3333333333333,19.5666666666667,12.5333333333333,21.6333333333333,1074
28.8,33.3,22.0333333333333,9.93333333333333,22,574
28.7666666666667,32.6666666666667,24.1,11.9666666666667,18.6333333333333,618
28.2333333333333,31.3,25.7333333333333,13.5333333333333,23.6,626
26.8666666666667,33.3333333333333,20.9666666666667,10.7333333333333,18.6333333333333,624
31,38.2333333333333,23.9,10.8,17.3333333333333,626
37.1666666666667,39.8666666666667,32.3333333333333,7.26666666666667,12.6333333333333,706
39.5666666666667,44.0666666666667,37.0333333333333,6.33333333333333,12.3333333333333,742
39.8333333333333,45,32.4,7.4,12.9666666666667,649
20.8666666666667,37.1333333333333,9.2,16.0666666666667,26.7,595
7.1,22.7333333333333,1.1,11.5666666666667,20,512
15.5,24.8666666666667,5.16666666666667,15.2333333333333,24,548
8.3,21.5,2.16666666666667,10.9,18.9666666666667,653
33.3666666666667,45.1333333333333,16.9333333333333,10.4,19.7,733
41.3333333333333,45.2333333333333,31.8,13.1333333333333,21.7,732
29.9666666666667,37.1,26.3666666666667,11.9,17.3666666666667,650
9.33333333333333,27.3333333333333,2.3,12.8666666666667,19.3,537
1.66666666666667,9.66666666666667,-3.1,12.8333333333333,19.6666666666667,512
7.3,17.2666666666667,0.366666666666667,7.86666666666667,16.0333333333333,610
17.9,23.0333333333333,10.7666666666667,4.86666666666667,11.3333333333333,618
21,26.4666666666667,16.1666666666667,4.8,10.0333333333333,632
26.7666666666667,30.3333333333333,21.5666666666667,10.4666666666667,21.3333333333333,699
30.3666666666667,31.7,27.4333333333333,11,20.7333333333333,721
28.7333333333333,35.3,24.8,8.66666666666667,15.2666666666667,672
33.6,40.6,28.2666666666667,8.93333333333333,17.0333333333333,742
33.9333333333333,42.7666666666667,28.5666666666667,14.2666666666667,22.2666666666667,640
28.3,35.1,25.4666666666667,9.76666666666667,18.4,669
35.0666666666667,39.7333333333333,30.2666666666667,14.7333333333333,23.7,751
28.7666666666667,36,23.5333333333333,10.6,20.3,746
39.3333333333333,47.6,29.9,12.3333333333333,23,742
44.5666666666667,49.3333333333333,38.8666666666667,8.3,13.9,664
36.4,44.0333333333333,33.3333333333333,7.16666666666667,14.3,842
34.3333333333333,38.5666666666667,32.0666666666667,10,22.9666666666667,611
36.8666666666667,38.8333333333333,34.1333333333333,9.63333333333333,22.2666666666667,679
27.9,34.8666666666667,21.6333333333333,9.53333333333333,14.6,670
29.5333333333333,31.4666666666667,25.8666666666667,8.43333333333333,14.7,659
31.8,41.1333333333333,27.0333333333333,8.6,15.7333333333333,695
39.9333333333333,44.1333333333333,32.9666666666667,11.4,19.6333333333333,616
