avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed
44.733333333333334,48.2,42.5,11.966666666666667,17.333333333333332
42.56666666666667,45.6,40.36666666666667,8.333333333333332,14.966666666666669
45.0,49.2,41.46666666666667,7.466666666666667,15.266666666666666
48.93333333333334,54.56666666666667,44.86666666666667,5.5,12.966666666666665
49.199999999999996,54.6,46.266666666666666,11.866666666666667,26.03333333333333
51.199999999999996,54.86666666666667,47.2,6.8,15.033333333333333
61.2,79.10000000000001,49.766666666666666,6.433333333333334,14.933333333333334
54.46666666666666,71.93333333333334,49.86666666666667,7.833333333333334,16.733333333333334
54.5,65.36666666666666,48.0,5.8,12.700000000000001
72.66666666666667,86.3,56.03333333333333,10.966666666666667,25.333333333333332
77.93333333333334,84.33333333333333,66.56666666666666,16.3,32.333333333333336
74.8,80.9,66.43333333333334,17.2,32.333333333333336
46.4,67.93333333333334,42.46666666666667,19.3,35.03333333333333
50.800000000000004,59.13333333333333,44.666666666666664,13.866666666666667,27.0
60.43333333333333,64.9,52.53333333333333,7.766666666666667,21.0
58.300000000000004,73.16666666666667,49.93333333333333,10.733333333333333,23.666666666666664
60.233333333333334,69.66666666666666,53.3,8.333333333333334,16.966666666666665
53.03333333333334,57.333333333333336,50.36666666666667,11.766666666666666,23.366666666666667
53.13333333333333,58.63333333333333,48.93333333333333,15.366666666666667,23.700000000000003
56.13333333333333,59.4,52.6,5.7,14.933333333333334
55.6,60.86666666666667,51.9,7.133333333333333,15.966666666666665
58.233333333333334,63.833333333333336,53.96666666666667,4.233333333333333,11.666666666666668
69.5,76.03333333333335,59.53333333333334,9.433333333333334,22.599999999999998
66.10000000000001,73.73333333333333,57.43333333333333,7.233333333333333,18.733333333333334
64.76666666666667,72.56666666666666,56.43333333333333,6.433333333333334,14.3
62.13333333333334,71.33333333333333,56.0,4.333333333333334,9.633333333333333
66.03333333333333,74.16666666666667,58.56666666666666,4.766666666666667,8.666666666666666
69.56666666666666,82.56666666666666,62.03333333333334,5.166666666666667,10.933333333333334
77.33333333333333,87.43333333333334,67.3,5.2,9.733333333333334
63.800000000000004,76.55,55.05,10.0,24.6
57.2,61.25,54.7,14.299999999999999,20.5
59.2,64.5,56.4,9.65,15.05
63.6,69.35,58.8,4.9,12.45
70.15,82.85,62.05,8.4,14.45
73.25,87.94999999999999,60.9,12.1,34.0
81.0,90.95,71.85,14.299999999999999,25.45
83.8,92.44999999999999,75.5,14.2,21.95
70.7,90.7,63.150000000000006,6.75,17.0
71.3,83.65,63.75,8.95,29.549999999999997
73.55,82.2,67.44999999999999,10.3,24.45
76.1,84.65,67.25,9.4,21.5
77.3,85.2,65.1,9.55,18.05
73.2,77.55,68.44999999999999,10.3,21.45
70.1,76.85,63.05,7.85,19.4
65.80000000000001,77.25,59.9,8.649999999999999,20.5
63.849999999999994,67.75,59.25,4.45,9.4
76.85,86.1,66.45,11.35,22.5
73.0,81.75,64.55,8.8,22.55
69.75,77.9,62.9,10.45,18.9
65.25,71.15,57.0,8.95,18.45
62.75,70.9,56.75,8.65,21.0
62.849999999999994,68.35,55.349999999999994,7.3,11.95
68.75,80.7,63.5,12.55,34.45
74.85,81.4,65.0,12.600000000000001,27.0
70.65,77.35,67.2,6.75,13.5
73.55000000000001,81.9,67.55,7.35,19.9
74.85,87.3,65.1,6.550000000000001,17.5
68.6,73.1,65.25,7.65,17.45
68.8,72.75,66.0,6.4,11.45
72.25,76.94999999999999,68.25,4.95,11.95
76.30000000000001,82.75,72.30000000000001,6.3,13.95
77.5,88.5,70.5,7.8,17.0
67.35,70.6,63.75,9.2,23.0
71.0,81.35,64.4,7.25,17.45
75.2,82.2,66.65,7.25,14.600000000000001
73.19999999999999,81.69999999999999,70.15,5.2,11.45
75.1,79.44999999999999,68.15,9.4,17.95
77.80000000000001,82.65,74.05,7.35,16.5
70.2,80.7,66.4,8.7,16.55
68.4,79.8,61.8,5.5,11.95
70.35,78.25,66.30000000000001,12.45,26.5
66.5,69.25,62.95,9.15,17.45
69.94999999999999,77.1,64.15,4.2,10.5
76.15,82.5,72.5,6.95,11.95
74.0,88.15,68.65,7.199999999999999,21.45
75.9,79.8,73.25,4.6,13.95
73.75,76.0,71.69999999999999,7.8,17.0
76.44999999999999,82.6,72.6,4.35,10.0
69.65,75.75,67.95,11.899999999999999,20.95
70.75,76.05000000000001,66.2,7.8500000000000005,15.95
75.7,83.75,68.69999999999999,8.3,13.95
74.3,79.94999999999999,72.1,10.0,18.5
71.5,72.6,70.5,13.3,22.9
70.15,72.4,66.3,14.05,20.0
71.15,74.85,66.05000000000001,7.5,17.5
73.3,76.44999999999999,68.6,4.55,9.4
74.80000000000001,79.7,71.8,4.55,12.9
74.8,79.25,69.15,6.65,14.100000000000001
73.95,79.6,70.7,7.6,19.05
62.849999999999994,74.80000000000001,56.5,11.850000000000001,22.55
67.30000000000001,77.45,60.25,5.9,11.95
70.80000000000001,74.75,67.1,6.65,14.95
69.0,72.25,65.35,8.75,18.55
68.9,76.2,61.25,6.949999999999999,13.05
71.45,74.85,66.15,5.15,12.05
74.1,82.0,66.2,5.9,12.0
71.75,78.35,67.65,7.800000000000001,13.95
67.25,70.25,62.4,9.65,18.0
67.9,72.05,61.599999999999994,4.6,10.5
72.4,77.9,67.3,3.95,8.0
72.9,76.4,69.35,5.45,13.0
73.35,80.9,70.55000000000001,6.65,11.45
77.2,81.75,72.05,12.25,21.95
74.5,81.75,67.69999999999999,9.399999999999999,26.5
71.75,78.35,65.65,6.300000000000001,11.5
75.15,83.55,68.8,5.9,11.45
77.85,83.65,72.75,7.9,17.45
75.15,81.30000000000001,71.0,11.3,24.45
68.05,74.30000000000001,60.8,7.75,13.95
66.1,69.9,61.7,7.95,17.95
63.85,68.45,55.8,6.4,13.5
68.25,72.85,62.599999999999994,7.7,13.95
69.55,75.19999999999999,64.7,9.2,14.95
69.65,73.85,65.1,6.4,13.0
68.9,72.0,64.95,5.15,11.0
68.4,73.75,62.6,5.0,8.95
68.4,72.15,66.6,13.45,24.5
63.4,68.55,58.45,13.65,21.0
64.25,67.15,60.65,8.2,16.0
66.25,77.55000000000001,58.0,6.15,10.5
73.6,82.7,69.35,11.0,19.5
63.849999999999994,72.44999999999999,55.95,9.3,17.0
57.15,61.8,50.849999999999994,9.6,20.0
59.9,67.4,53.5,7.5,15.0
62.25,65.15,59.8,6.6,16.05
63.3,66.0,59.6,11.149999999999999,17.95
62.0,65.4,56.3,8.8,16.5
63.150000000000006,66.55,57.4,7.0,14.95
65.9,68.45,63.5,7.35,15.45
66.3,68.35,65.0,5.0,10.5
65.4,71.15,59.9,5.9,13.05
71.75,79.8,64.95,8.6,13.5
74.4,81.5,67.65,9.7,17.45
74.94999999999999,81.25,70.1,6.8999999999999995,11.0
67.35,72.25,65.1,8.350000000000001,13.05
67.75,69.94999999999999,65.45,6.0,12.55
73.75,89.4,66.65,8.55,19.55
79.9,88.25,73.0,6.75,11.5
79.9,89.25,74.6,6.9,12.55
77.95,81.7,74.2,6.4,11.45
76.3,81.2,71.5,5.0,11.45
76.1,80.35,71.6,7.050000000000001,14.45
83.36666666666666,89.56666666666666,72.03333333333333,7.533333333333334,15.0
69.73333333333333,86.0,63.7,9.7,16.366666666666667
61.56666666666667,68.66666666666667,56.4,8.666666666666666,12.633333333333333
63.06666666666667,66.06666666666666,59.36666666666667,9.5,17.366666666666667
60.49999999999999,64.53333333333333,57.96666666666667,11.266666666666667,22.333333333333336
61.2,68.06666666666668,53.233333333333334,10.033333333333333,15.966666666666667
68.66666666666667,79.03333333333333,59.13333333333333,10.6,18.633333333333333
71.8,79.26666666666667,65.23333333333333,12.466666666666669,22.666666666666668
69.3,74.43333333333334,63.666666666666664,9.566666666666666,19.366666666666667
63.7,67.86666666666667,59.699999999999996,4.866666666666667,9.666666666666666
63.733333333333334,68.73333333333332,60.5,6.233333333333333,11.333333333333332
69.96666666666667,79.23333333333333,61.199999999999996,13.4,27.400000000000002
63.9,75.86666666666666,56.93333333333333,9.0,22.0
65.3,72.66666666666666,57.5,3.9333333333333336,11.333333333333332
62.6,68.76666666666667,59.03333333333333,11.2,19.366666666666667
59.03333333333333,62.5,56.96666666666667,19.333333333333332,28.766666666666666
57.333333333333336,60.03333333333333,55.733333333333334,8.6,18.966666666666665
60.766666666666666,69.86666666666666,54.56666666666666,6.2,11.333333333333334
62.766666666666666,68.9,58.46666666666667,5.166666666666666,13.899999999999999
59.8,67.16666666666667,52.6,12.266666666666667,23.3
52.53333333333333,63.73333333333334,44.7,7.266666666666667,14.0
58.233333333333334,69.80000000000001,49.4,9.6,18.666666666666668
60.300000000000004,70.10000000000001,50.53333333333333,12.366666666666667,24.333333333333332
60.333333333333336,67.33333333333333,53.2,7.766666666666666,16.633333333333333
64.6,78.23333333333333,56.3,8.266666666666667,17.366666666666667
68.16666666666667,76.83333333333333,60.666666666666664,13.533333333333333,24.033333333333335
66.1,73.86666666666666,52.199999999999996,13.366666666666667,24.0
52.96666666666667,59.8,51.699999999999996,12.033333333333333,19.033333333333335
47.833333333333336,53.13333333333333,44.06666666666666,8.433333333333334,16.0
44.3,51.33333333333333,38.43333333333334,6.533333333333333,11.4
48.66666666666667,57.86666666666667,40.9,10.2,20.96666666666667
45.6,58.46666666666667,38.666666666666664,11.533333333333333,19.366666666666667
38.766666666666666,45.2,36.6,9.733333333333334,16.700000000000003
40.0,45.46666666666667,34.766666666666666,6.7333333333333325,13.033333333333333
44.766666666666666,48.46666666666667,39.800000000000004,10.533333333333335,20.033333333333335
37.766666666666666,43.96666666666667,34.93333333333333,11.066666666666666,18.0
39.46666666666667,43.4,36.599999999999994,9.566666666666666,18.066666666666666
46.9,50.06666666666667,41.03333333333334,6.766666666666667,17.666666666666664
46.03333333333333,49.7,42.2,13.1,23.0
46.233333333333334,48.9,43.166666666666664,14.266666666666667,26.033333333333335
49.93333333333333,51.56666666666667,46.733333333333334,4.166666666666666,12.633333333333333
41.833333333333336,50.666666666666664,34.46666666666666,12.066666666666666,18.966666666666665
43.5,45.266666666666666,38.93333333333334,12.866666666666667,20.666666666666668
40.1,46.5,33.733333333333334,6.133333333333333,13.0
40.199999999999996,46.03333333333333,35.03333333333333,9.2,22.7
25.966666666666665,37.199999999999996,21.233333333333334,11.233333333333333,22.400000000000002
29.999999999999996,36.56666666666667,24.733333333333334,11.133333333333333,18.333333333333332
38.9,41.43333333333334,33.666666666666664,4.666666666666666,10.700000000000001
38.2,41.86666666666667,34.166666666666664,6.4,11.333333333333334
40.8,48.666666666666664,35.1,8.633333333333333,17.366666666666667
47.166666666666664,51.03333333333333,40.43333333333334,12.833333333333332,20.366666666666667
36.266666666666666,48.733333333333334,33.36666666666667,10.333333333333334,21.7
38.599999999999994,44.06666666666666,35.3,10.466666666666667,19.03333333333333
42.6,47.4,35.900000000000006,17.6,37.5
34.06666666666666,40.4,30.266666666666666,12.166666666666666,20.666666666666664
39.06666666666667,52.5,30.599999999999998,13.399999999999999,32.3
42.5,49.36666666666667,33.199999999999996,16.733333333333334,347.93333333333334
29.633333333333333,38.06666666666666,24.766666666666666,9.0,18.733333333333334
36.666666666666664,46.66666666666667,29.96666666666667,9.600000000000001,17.666666666666668
44.93333333333333,59.96666666666667,34.666666666666664,13.066666666666666,29.366666666666667
48.83333333333333,56.86666666666667,40.93333333333333,11.7,23.333333333333336
41.96666666666667,50.13333333333334,33.36666666666667,9.0,16.366666666666667
45.233333333333334,53.53333333333333,36.63333333333333,6.466666666666667,12.0
55.56666666666667,61.3,47.6,15.633333333333333,26.433333333333337
44.733333333333334,58.06666666666667,39.43333333333333,7.8999999999999995,15.033333333333333
46.83333333333333,53.43333333333333,40.8,9.633333333333333,17.366666666666667
43.96666666666666,52.0,36.2,6.966666666666667,13.366666666666667
45.4,54.266666666666666,38.53333333333333,7.266666666666666,12.633333333333333
46.166666666666664,54.86666666666667,38.13333333333333,5.633333333333333,10.633333333333333
55.46666666666667,63.666666666666664,45.333333333333336,16.9,31.366666666666667
41.733333333333334,63.06666666666666,30.26666666666667,19.633333333333333,31.400000000000002
31.4,38.96666666666667,28.733333333333334,13.366666666666665,21.633333333333333
25.4,33.1,20.000000000000004,12.000000000000002,17.333333333333332
25.233333333333334,35.9,18.933333333333334,10.366666666666667,18.0
29.3,34.63333333333333,24.133333333333333,12.833333333333334,23.066666666666666
25.266666666666666,31.166666666666668,21.166666666666668,9.799999999999999,16.3
31.133333333333336,37.0,26.0,8.066666666666666,13.966666666666665
24.6,36.13333333333333,18.233333333333334,14.866666666666667,24.333333333333332
26.766666666666666,37.233333333333334,19.03333333333333,11.233333333333333,23.3
25.233333333333334,33.233333333333334,18.500000000000004,13.266666666666666,28.3
26.5,33.13333333333333,21.3,9.266666666666666,17.033333333333335
38.2,46.4,30.3,9.033333333333333,15.666666666666666
37.1,45.53333333333333,34.0,4.466666666666667,9.966666666666667
43.13333333333333,44.833333333333336,38.46666666666667,7.566666666666667,14.633333333333333
43.93333333333333,49.93333333333334,39.56666666666666,11.166666666666666,18.633333333333333
34.6,46.166666666666664,30.333333333333332,10.866666666666665,17.366666666666667
34.800000000000004,37.93333333333334,31.5,10.266666666666667,17.03333333333333
36.66666666666667,38.3,34.46666666666667,7.366666666666667,10.933333333333334
31.566666666666663,37.56666666666667,26.166666666666668,9.9,16.7
23.266666666666666,28.766666666666666,20.566666666666666,8.5,14.3
17.0,22.533333333333335,11.933333333333334,13.233333333333333,20.633333333333333
4.066666666666666,14.799999999999999,-0.7666666666666668,10.133333333333333,17.299999999999997
2.7666666666666666,8.133333333333333,-1.7,9.5,14.966666666666667
7.866666666666666,13.366666666666665,1.8333333333333333,7.999999999999999,14.633333333333333
12.399999999999999,14.533333333333333,8.533333333333333,8.633333333333333,15.333333333333334
10.3,14.9,4.133333333333333,11.1,20.0
0.19999999999999993,10.633333333333333,-6.3,11.633333333333333,16.96666666666667
-1.3666666666666667,8.133333333333333,-7.0,12.2,22.666666666666668
11.6,16.866666666666667,-1.2999999999999998,12.0,22.0
8.666666666666666,14.533333333333333,2.6666666666666665,12.033333333333335,19.0
6.433333333333334,11.766666666666666,2.066666666666667,11.0,16.733333333333334
8.133333333333333,16.233333333333334,1.6333333333333333,8.5,14.3
17.133333333333333,29.733333333333334,6.2,14.4,27.03333333333333
33.9,37.4,23.3,12.5,20.666666666666668
30.8,34.56666666666667,27.666666666666668,8.1,16.333333333333336
37.53333333333334,50.4,29.400000000000002,13.933333333333334,24.333333333333336
55.9,59.06666666666667,42.36666666666667,20.3,34.300000000000004
25.400000000000002,46.699999999999996,22.133333333333336,22.4,37.6
14.3,23.96666666666667,7.766666666666667,15.033333333333335,32.63333333333333
13.3,19.933333333333334,8.633333333333333,7.999999999999999,15.966666666666667
18.6,24.3,12.9,12.533333333333333,20.333333333333332
14.566666666666666,24.133333333333333,6.866666666666667,13.3,19.766666666666666
16.099999999999998,23.2,7.966666666666667,10.6,18.3
21.966666666666665,31.966666666666665,14.433333333333334,15.966666666666667,24.333333333333332
32.5,38.599999999999994,25.366666666666667,15.466666666666665,27.06666666666667
39.6,45.63333333333333,32.36666666666667,12.2,24.333333333333332
39.266666666666666,43.8,35.16666666666667,5.766666666666667,11.666666666666668
44.7,53.266666666666666,35.9,10.566666666666666,26.033333333333335
35.13333333333333,49.166666666666664,29.633333333333333,10.666666666666668,19.666666666666668
